,node,community_leiden
125010,46483,10
125011,30423,1
125012,32201,3
125013,152982,2
125014,133022,15
125015,35072,2
125016,84044,0
125017,123885,0
125018,79912,6
125019,18025,3
125020,13860,5
125021,152711,0
125022,54747,7
125023,1821,3
125024,128872,0
125025,167680,7
125026,18740,2
125027,135822,3
125028,88154,13
125029,119871,7
125030,74616,2
125031,50759,3
125032,2752,2
125033,166235,0
125034,143005,12
125035,118444,3
125036,96254,1
125037,68422,7
125038,77064,0
125039,119966,0
125040,128022,0
125041,76569,3
125042,166471,1
125043,122784,4
125044,152494,6
125045,44982,0
125046,71989,0
125047,160396,8
125048,134532,10
125049,17493,0
125050,96794,10
125051,160794,0
125052,44485,9
125053,29770,5
125054,108755,1
125055,1612,8
125056,105173,0
125057,4531,11
125058,67363,2
125059,145878,3
125060,38245,0
125061,55660,3
125062,78417,16
125063,111942,0
125064,34288,0
125065,79778,0
125066,134797,1
125067,54618,0
125068,63106,2
125069,39443,4
125070,128787,6
125071,75679,0
125072,19157,0
125073,50040,0
125074,113310,1
125075,91395,0
125076,28663,3
125077,87266,0
125078,115786,0
125079,56471,15
125080,8615,3
125081,44290,5
125082,44257,7
125083,122790,1
125084,36311,0
125085,100655,0
125086,157455,6
125087,35027,0
125088,167706,0
125089,143430,3
125090,97878,0
125091,129577,2
125092,126372,0
125093,155365,1
125094,100625,18
125095,31805,0
125096,77212,0
125097,89179,3
125098,22012,8
125099,18296,3
125100,154447,3
125101,159798,1
125102,125529,0
125103,33155,14
125104,99331,0
125105,50625,1
125106,38241,0
125107,160188,12
125108,84952,0
125109,59598,0
125110,156865,6
125111,72256,0
125112,77411,1
125113,80206,3
125114,64026,1
125115,32575,0
125116,130827,10
125117,106599,1
125118,35624,2
125119,104826,0
125120,22913,7
125121,20368,3
125122,51179,0
125123,69510,18
125124,11801,4
125125,167399,3
125126,9849,1
125127,77722,0
125128,102294,0
125129,109618,3
125130,144425,0
125131,11087,0
125132,73796,3
125133,117403,0
125134,70124,6
125135,102432,3
125136,108405,2
125137,10429,0
125138,38356,2
125139,49666,0
125140,63949,15
125141,87070,0
125142,36295,2
125143,98995,1
125144,143483,3
125145,110985,3
125146,31896,7
125147,107243,17
125148,123806,10
125149,129223,1
125150,59895,3
125151,158423,0
125152,160953,0
125153,90420,2
125154,126229,4
125155,44588,3
125156,57567,10
125157,120031,10
125158,48765,4
125159,36865,3
125160,4759,3
125161,153029,3
125162,161002,0
125163,164638,2
125164,73877,0
125165,103921,1
125166,112345,2
125167,26326,18
125168,86290,0
125169,57064,0
125170,156450,1
125171,135675,3
125172,45873,0
125173,10322,3
125174,58074,10
125175,45477,13
125176,39512,2
125177,11328,2
125178,65217,7
125179,132665,2
125180,61972,2
125181,7559,3
125182,122862,3
125183,12150,4
125184,72045,8
125185,166597,10
125186,37796,16
125187,58544,2
125188,79927,9
125189,101350,2
125190,134385,2
125191,24660,12
125192,53132,2
125193,29874,2
125194,148197,8
125195,39097,2
125196,116651,10
125197,66635,2
125198,120410,2
125199,142142,2
125200,52910,3
125201,54687,10
125202,123387,2
125203,47092,2
125204,17446,7
125205,58881,2
125206,162762,3
125207,61661,6
125208,90834,2
125209,7404,17
125210,36347,2
125211,66926,2
125212,95741,4
125213,5936,2
125214,83243,3
125215,135022,2
125216,97911,1
125217,90419,10
125218,78457,10
125219,100824,2
125220,11227,2
125221,45359,2
125222,150339,11
125223,85026,2
125224,61564,7
125225,34145,6
125226,86107,4
125227,132423,2
125228,87197,0
125229,33818,10
125230,40052,2
125231,109044,10
125232,41618,2
125233,120632,2
125234,69275,2
125235,149066,11
125236,17837,10
125237,6374,0
125238,115327,11
125239,60724,2
125240,16024,14
125241,57229,9
125242,74902,1
125243,164313,2
125244,58734,2
125245,37491,4
125246,50228,3
125247,83471,3
125248,162367,10
125249,99704,8
125250,72784,11
125251,23047,16
125252,164238,9
125253,68462,2
125254,92244,2
125255,42382,2
125256,147066,10
125257,84443,9
125258,112279,8
125259,19050,4
125260,156587,6
125261,155251,1
125262,138313,9
125263,132924,2
125264,98335,1
125265,160327,2
125266,127145,2
125267,155629,5
125268,125791,3
125269,424,4
125270,158748,15
125271,91647,1
125272,148829,4
125273,25315,6
125274,140242,4
125275,9557,2
125276,165369,3
125277,86647,10
125278,54776,2
125279,112174,11
125280,8595,11
125281,155479,4
125282,91341,2
125283,83841,9
125284,84271,4
125285,13997,16
125286,6856,3
125287,10398,8
125288,135793,0
125289,166346,2
125290,116506,2
125291,80140,2
125292,82227,2
125293,154073,1
125294,56757,2
125295,51285,2
125296,154364,2
125297,23408,10
125298,95829,3
125299,86091,2
125300,49683,10
125301,10016,2
125302,75199,10
125303,44866,5
125304,110845,2
125305,89001,2
125306,163300,2
125307,6681,2
125308,158799,13
125309,34103,5
125310,115998,2
125311,117215,0
125312,68936,1
125313,41037,2
125314,69055,2
125315,98291,5
125316,29247,3
125317,99562,2
125318,20977,4
125319,120052,2
125320,150508,2
125321,17702,10
125322,134117,2
125323,143627,0
125324,55944,2
125325,98661,7
125326,101605,16
125327,57971,2
125328,58385,3
125329,84184,8
125330,130471,0
125331,156060,2
125332,105760,2
125333,71922,2
125334,144544,5
125335,9650,0
125336,34981,2
125337,33989,10
125338,102457,10
125339,148438,2
125340,137360,1
125341,6047,8
125342,105940,5
125343,127472,2
125344,138921,2
125345,122653,2
125346,94865,6
125347,129299,2
125348,110398,2
125349,136537,2
125350,153596,2
125351,89093,10
125352,87621,10
125353,157856,16
125354,56728,2
125355,53093,8
125356,109453,4
125357,114181,2
125358,99216,2
125359,85578,6
125360,136794,2
125361,80035,2
125362,147018,2
125363,67389,10
125364,13118,2
125365,141976,10
125366,106105,2
125367,24736,3
125368,132163,6
125369,53340,8
125370,29206,9
125371,109705,2
125372,41207,12
125373,6955,0
125374,102416,10
125375,109342,2
125376,58488,1
125377,7695,5
125378,88238,10
125379,21617,2
125380,100791,2
125381,166385,8
125382,167136,2
125383,137038,17
125384,71805,5
125385,113124,3
125386,43671,10
125387,85870,1
125388,113766,2
125389,167224,2
125390,82132,2
125391,116878,12
125392,941,10
125393,41032,16
125394,43863,8
125395,148574,6
125396,105009,4
125397,101266,10
125398,25181,8
125399,146780,2
125400,91520,2
125401,108862,0
125402,123251,0
125403,57310,7
125404,120547,2
125405,135409,2
125406,141586,2
125407,30950,2
125408,140397,2
125409,34752,2
125410,105117,5
125411,163412,2
125412,102140,7
125413,158217,10
125414,30213,5
125415,87546,2
125416,154918,8
125417,121618,2
125418,133640,1
125419,90664,2
125420,6806,6
125421,133564,0
125422,47131,1
125423,143080,1
125424,142774,0
125425,160537,6
125426,131850,1
125427,109927,7
125428,93870,1
125429,16780,0
125430,160913,0
125431,13096,0
125432,73763,1
125433,89693,10
125434,59028,1
125435,25522,1
125436,11531,3
125437,10093,0
125438,157947,1
125439,37498,1
125440,20890,7
125441,76463,1
125442,134315,1
125443,50209,7
125444,4538,1
125445,138515,3
125446,143546,3
125447,129357,6
125448,13662,10
125449,161503,1
125450,42297,7
125451,124446,7
125452,48687,7
125453,7794,7
125454,36641,7
125455,28011,7
125456,129133,7
125457,12697,7
125458,112963,7
125459,68769,7
125460,15675,7
125461,155062,7
125462,146059,7
125463,21934,7
125464,131368,7
125465,143248,7
125466,133086,7
125467,106503,7
125468,133586,7
125469,109444,7
125470,30540,7
125471,124667,7
125472,139456,7
125473,26534,7
125474,19472,7
125475,79164,7
125476,15647,7
125477,128823,7
125478,149166,7
125479,25608,7
125480,160129,7
125481,110582,7
125482,117172,7
125483,65810,7
125484,29885,7
125485,165215,7
125486,40569,7
125487,118074,7
125488,13341,7
125489,43566,7
125490,61437,7
125491,26910,7
125492,62560,7
125493,117566,7
125494,16963,7
125495,22013,7
125496,78915,7
125497,84973,7
125498,159776,7
125499,126303,7
125500,21390,7
125501,13964,7
125502,153710,7
125503,12278,7
125504,53821,7
125505,79279,7
125506,78423,7
125507,153415,7
125508,14248,7
125509,113195,7
125510,136967,7
125511,31655,7
125512,65049,7
125513,146171,7
125514,94095,7
125515,151653,7
125516,68106,7
125517,84749,7
125518,34272,7
125519,42459,7
125520,21259,7
125521,98902,7
125522,7009,7
125523,16250,7
125524,10811,7
125525,5576,7
125526,133900,7
125527,95067,7
125528,166737,7
125529,153796,5
125530,91739,7
125531,25039,7
125532,134943,7
125533,87259,7
125534,125595,7
125535,118618,7
125536,143700,7
125537,55003,7
125538,21091,7
125539,113813,7
125540,66450,7
125541,50229,7
125542,27679,7
125543,147677,7
125544,46127,7
125545,85864,7
125546,90624,7
125547,95615,7
125548,67300,7
125549,50387,7
125550,72007,7
125551,113192,7
125552,124707,7
125553,153852,7
125554,143916,7
125555,30053,7
125556,64650,7
125557,134970,7
125558,47896,7
125559,141399,7
125560,23769,7
125561,89544,7
125562,156341,7
125563,19817,7
125564,67204,7
125565,36671,7
125566,19616,7
125567,65423,7
125568,38772,7
125569,31953,7
125570,62122,7
125571,140677,7
125572,25657,7
125573,65370,7
125574,12742,7
125575,75336,7
125576,106360,7
125577,155320,7
125578,135748,7
125579,146890,7
125580,19961,7
125581,68693,7
125582,88060,7
125583,160190,7
125584,18949,7
125585,100675,7
125586,125879,7
125587,131302,7
125588,149092,7
125589,132931,7
125590,110475,7
125591,57409,7
125592,144943,7
125593,80014,7
125594,87812,7
125595,90729,7
125596,155021,7
125597,50011,7
125598,135083,7
125599,47071,7
125600,94838,7
125601,103183,7
125602,130484,7
125603,77892,7
125604,163087,7
125605,101665,7
125606,117114,7
125607,11614,7
125608,48534,7
125609,65848,7
125610,57172,7
125611,115309,7
125612,61423,7
125613,5609,7
125614,68142,7
125615,119994,7
125616,138068,7
125617,4752,7
125618,121669,7
125619,13387,7
125620,24395,7
125621,62905,7
125622,153676,7
125623,33686,7
125624,136518,7
125625,81227,7
125626,68674,7
125627,68612,7
125628,20449,7
125629,148446,7
125630,155717,7
125631,77942,7
125632,151774,7
125633,95110,7
125634,130399,7
125635,27761,7
125636,127892,7
125637,157412,7
125638,3973,7
125639,109924,7
125640,45103,7
125641,142014,7
125642,152000,7
125643,74175,7
125644,73034,7
125645,94734,7
125646,153274,7
125647,121834,7
125648,31215,7
125649,112891,7
125650,137968,7
125651,88056,7
125652,104460,7
125653,89191,7
125654,67154,7
125655,131070,7
125656,26479,7
125657,97591,7
125658,164763,7
125659,63867,7
125660,22575,7
125661,162334,7
125662,145511,7
125663,38020,7
125664,140779,7
125665,127975,7
125666,93450,7
125667,108457,7
125668,165981,7
125669,39094,7
125670,16734,7
125671,23011,7
125672,22283,7
125673,86373,7
125674,79554,7
125675,46369,7
125676,69519,7
125677,41318,7
125678,46143,7
125679,139748,7
125680,10979,7
125681,106891,1
125682,162372,7
125683,20224,7
125684,47038,7
125685,115423,7
125686,26951,7
125687,5193,7
125688,116285,7
125689,4304,7
125690,111604,7
125691,164291,7
125692,44571,7
125693,90515,7
125694,18106,7
125695,65712,7
125696,62421,7
125697,70331,7
125698,118659,7
125699,55997,7
125700,124149,7
125701,66999,7
125702,55490,7
125703,93191,7
125704,38364,7
125705,117999,7
125706,132342,7
125707,58144,7
125708,42455,7
125709,45447,7
125710,5044,7
125711,117476,7
125712,21404,7
125713,38231,7
125714,54177,7
125715,90744,7
125716,84817,7
125717,154813,7
125718,90358,7
125719,102775,7
125720,60682,7
125721,165065,7
125722,100665,7
125723,122683,7
125724,126491,7
125725,101244,7
125726,162175,7
125727,92646,7
125728,100717,7
125729,114854,7
125730,2769,7
125731,134388,7
125732,162315,7
125733,50374,7
125734,84786,7
125735,11181,7
125736,85055,7
125737,7535,7
125738,161754,7
125739,155473,7
125740,34355,7
125741,87592,7
125742,36620,7
125743,23773,7
125744,153311,7
125745,128319,7
125746,628,7
125747,146791,7
125748,51573,7
125749,108875,7
125750,153243,7
125751,106941,7
125752,22752,7
125753,50975,7
125754,118491,7
125755,25413,7
125756,38222,7
125757,26209,7
125758,43925,7
125759,83234,7
125760,24312,7
125761,62584,7
125762,138771,7
125763,145780,7
125764,97194,7
125765,110772,7
125766,107707,7
125767,34528,7
125768,8589,7
125769,145231,7
125770,32589,7
125771,72239,7
125772,85319,7
125773,42509,7
125774,20256,7
125775,153512,7
125776,76579,7
125777,123431,7
125778,83041,7
125779,161379,7
125780,75138,7
125781,164977,7
125782,8438,7
125783,151335,7
125784,15157,7
125785,158329,7
125786,125760,7
125787,93900,7
125788,158122,7
125789,159000,7
125790,36763,7
125791,108574,7
125792,122901,7
125793,70376,7
125794,25231,7
125795,26231,7
125796,5927,7
125797,689,7
125798,127235,7
125799,46705,7
125800,40209,7
125801,74349,7
125802,33925,7
125803,121585,7
125804,45218,7
125805,121887,7
125806,62760,7
125807,126789,7
125808,55753,7
125809,45570,7
125810,127360,7
125811,144479,7
125812,34036,7
125813,69438,7
125814,40496,7
125815,111287,7
125816,112249,7
125817,128903,7
125818,2867,7
125819,149861,7
125820,26048,7
125821,135944,7
125822,96457,7
125823,24352,7
125824,12344,7
125825,12838,7
125826,139201,7
125827,37248,7
125828,75562,7
125829,119379,7
125830,87673,7
125831,32080,7
125832,40196,7
125833,11527,2
125834,23532,1
125835,111113,1
125836,57231,1
125837,66534,2
125838,75998,2
125839,61536,9
125840,71258,1
125841,119068,4
125842,150645,2
125843,39892,1
125844,8949,10
125845,62398,1
125846,109272,11
125847,138319,7
125848,125842,1
125849,74963,2
125850,146090,2
125851,68117,3
125852,97046,3
125853,157366,3
125854,33090,10
125855,27125,7
125856,12979,6
125857,136361,1
125858,24653,2
125859,97635,13
125860,114497,1
125861,145790,1
125862,71426,1
125863,20539,2
125864,36059,0
125865,67479,0
125866,61790,2
125867,68522,9
125868,8770,2
125869,54850,1
125870,84658,2
125871,52871,6
125872,158087,1
125873,51332,0
125874,151365,11
125875,108195,2
125876,68229,3
125877,92219,6
125878,95310,3
125879,48430,1
125880,45696,1
125881,62697,2
125882,128046,1
125883,87836,1
125884,162956,1
125885,25239,2
125886,50477,2
125887,100549,3
125888,41266,2
125889,14558,4
125890,114937,3
125891,146681,3
125892,121766,3
125893,89049,3
125894,55645,9
125895,74758,2
125896,135464,2
125897,150225,1
125898,130309,0
125899,66920,2
125900,22579,0
125901,111261,2
125902,149583,1
125903,159502,3
125904,67893,9
125905,57944,4
125906,69654,2
125907,107923,8
125908,141285,2
125909,157367,0
125910,164576,1
125911,165914,0
125912,110547,8
125913,107677,6
125914,105977,3
125915,54780,0
125916,137748,2
125917,105189,0
125918,38943,1
125919,35486,3
125920,42660,0
125921,117118,2
125922,22696,2
125923,41586,2
125924,41965,2
125925,57454,4
125926,5952,1
125927,139083,2
125928,46146,1
125929,5668,8
125930,3498,1
125931,89827,2
125932,128296,2
125933,107359,2
125934,159507,5
125935,34495,2
125936,13271,9
125937,42874,2
125938,11747,3
125939,105798,1
125940,3407,3
125941,88551,3
125942,94345,2
125943,111100,0
125944,47036,1
125945,27620,2
125946,34170,2
125947,124190,2
125948,89825,2
125949,58890,2
125950,118979,2
125951,96326,1
125952,99566,2
125953,146657,1
125954,149404,6
125955,12761,1
125956,63539,9
125957,61792,1
125958,2357,2
125959,60230,3
125960,101870,1
125961,58565,3
125962,55540,0
125963,36382,2
125964,68722,0
125965,89395,0
125966,40317,1
125967,6774,9
125968,19982,7
125969,146331,10
125970,29156,2
125971,75708,2
125972,109906,4
125973,82046,4
125974,56630,3
125975,24337,6
125976,129929,1
125977,100103,1
125978,48580,6
125979,36027,1
125980,117244,2
125981,100198,2
125982,99281,0
125983,43370,6
125984,114581,0
125985,76265,2
125986,35260,7
125987,158803,6
125988,32503,2
125989,57375,7
125990,69918,2
125991,45639,2
125992,142567,10
125993,134733,7
125994,155086,8
125995,79180,7
125996,90907,6
125997,8973,6
125998,155241,4
125999,516,2
126000,73056,2
126001,56570,2
126002,131897,5
126003,157583,0
126004,79805,2
126005,139472,1
126006,75269,10
126007,125574,3
126008,26697,1
126009,83340,5
126010,110975,5
126011,127549,5
126012,28321,5
126013,106305,5
126014,35609,5
126015,115314,5
126016,142256,5
126017,14053,6
126018,132905,5
126019,51056,5
126020,144919,5
126021,36184,5
126022,27090,5
126023,90612,4
126024,162821,3
126025,148178,5
126026,127895,4
126027,80461,3
126028,99197,5
126029,86550,2
126030,30794,5
126031,118631,1
126032,138367,5
126033,12994,5
126034,84620,1
126035,9886,5
126036,130186,5
126037,55323,5
126038,14003,5
126039,154066,1
126040,86492,5
126041,69400,5
126042,16308,5
126043,69928,7
126044,125066,0
126045,24042,0
126046,85904,0
126047,1581,1
126048,156722,0
126049,76766,0
126050,30521,1
126051,30828,0
126052,338,1
126053,128190,0
126054,142612,11
126055,22429,18
126056,161743,4
126057,50465,11
126058,16601,0
126059,48930,0
126060,55610,11
126061,72091,6
126062,125647,9
126063,59986,11
126064,157717,1
126065,107005,9
126066,53210,0
126067,49644,10
126068,4184,0
126069,77905,12
126070,771,7
126071,50390,6
126072,108603,2
126073,66750,9
126074,159049,0
126075,165731,7
126076,112576,7
126077,133500,5
126078,97343,7
126079,92085,13
126080,83395,0
126081,37872,3
126082,49414,0
126083,166060,0
126084,152966,0
126085,7932,0
126086,59351,11
126087,33325,1
126088,2214,4
126089,38682,11
126090,152908,3
126091,62706,3
126092,135633,0
126093,139959,6
126094,743,0
126095,28495,0
126096,10014,3
126097,58009,2
126098,64503,1
126099,119157,4
126100,449,1
126101,23401,10
126102,99673,4
126103,977,9
126104,94751,8
126105,71652,4
126106,40875,6
126107,3839,5
126108,136454,4
126109,98079,4
126110,151788,1
126111,108549,4
126112,24619,4
126113,160354,4
126114,59626,4
126115,31160,4
126116,120626,1
126117,51261,4
126118,167636,4
126119,86235,2
126120,24374,6
126121,131640,4
126122,105729,1
126123,5098,4
126124,116961,1
126125,90130,3
126126,7273,4
126127,121380,4
126128,157763,4
126129,147820,8
126130,154595,4
126131,10197,4
126132,97522,4
126133,122287,4
126134,136337,2
126135,56914,4
126136,97792,7
126137,139800,4
126138,116726,4
126139,90597,4
126140,165737,4
126141,42135,4
126142,78471,1
126143,129578,8
126144,38670,4
126145,100684,6
126146,73747,4
126147,57507,1
126148,56775,5
126149,133191,5
126150,163489,1
126151,21485,6
126152,164310,0
126153,40763,0
126154,123227,16
126155,22194,0
126156,80794,7
126157,145279,0
126158,114965,0
126159,5557,0
126160,154233,14
126161,73466,3
126162,158367,9
126163,123261,3
126164,41398,0
126165,123165,0
126166,42165,8
126167,64046,6
126168,7448,0
126169,36186,0
126170,85196,0
126171,44484,0
126172,142960,3
126173,158658,0
126174,10914,6
126175,89709,3
126176,43143,4
126177,108954,4
126178,15672,0
126179,17968,3
126180,30164,0
126181,163299,0
126182,34483,3
126183,65949,4
126184,108591,0
126185,111204,0
126186,12025,4
126187,55046,1
126188,157274,1
126189,61689,0
126190,79079,11
126191,1188,1
126192,99821,3
126193,95801,0
126194,156908,3
126195,85114,3
126196,142691,0
126197,28457,0
126198,33180,0
126199,57264,4
126200,134704,1
126201,150516,5
126202,140582,13
126203,164158,6
126204,159640,1
126205,77399,0
126206,3,3
126207,79829,0
126208,147874,0
126209,124118,6
126210,101434,0
126211,39970,0
126212,69627,3
126213,69417,4
126214,154397,0
126215,160981,2
126216,126060,1
126217,108186,1
126218,138412,8
126219,106588,3
126220,85280,3
126221,130772,0
126222,96085,4
126223,115873,13
126224,109266,13
126225,142603,13
126226,128276,13
126227,166227,13
126228,152105,13
126229,31938,13
126230,68128,13
126231,104443,13
126232,68318,13
126233,138253,13
126234,13128,13
126235,74413,13
126236,26106,13
126237,150848,13
126238,18318,13
126239,19594,13
126240,14314,13
126241,63153,13
126242,4461,13
126243,2274,13
126244,130823,13
126245,131470,13
126246,160622,13
126247,123707,13
126248,10317,13
126249,45215,13
126250,695,13
126251,136909,13
126252,64218,13
126253,74910,13
126254,19936,3
126255,7262,13
126256,11591,13
126257,132777,13
126258,38607,13
126259,137394,13
126260,38796,13
126261,59968,13
126262,2494,13
126263,780,13
126264,136260,13
126265,75516,13
126266,23774,13
126267,45961,16
126268,128821,13
126269,113776,13
126270,47851,6
126271,21773,10
126272,32272,8
126273,45755,13
126274,57824,13
126275,156883,13
126276,124504,0
126277,104353,5
126278,31441,13
126279,18848,13
126280,52557,13
126281,100045,13
126282,49613,5
126283,147990,13
126284,96958,13
126285,131576,13
126286,58943,13
126287,167410,13
126288,158074,8
126289,142052,13
126290,90316,13
126291,94442,3
126292,128577,13
126293,9348,13
126294,27046,13
126295,73036,13
126296,67857,13
126297,31265,13
126298,162430,13
126299,112029,2
126300,39041,13
126301,95576,13
126302,70674,13
126303,129649,13
126304,67257,0
126305,82319,0
126306,139523,0
126307,462,0
126308,125218,0
126309,130307,0
126310,157540,13
126311,32403,13
126312,22156,13
126313,153210,13
126314,88231,13
126315,36325,13
126316,106664,13
126317,138315,13
126318,104461,13
126319,98142,3
126320,102910,0
126321,74742,8
126322,73239,1
126323,49704,0
126324,87788,0
126325,61456,0
126326,45021,0
126327,118101,3
126328,156197,0
126329,116404,1
126330,154974,3
126331,93485,4
126332,59813,0
126333,21985,5
126334,14875,5
126335,161114,1
126336,122820,0
126337,49688,0
126338,96673,13
126339,101587,13
126340,132490,13
126341,25677,13
126342,99548,13
126343,154637,13
126344,109526,13
126345,150584,13
126346,18291,13
126347,100490,13
126348,39847,13
126349,152648,13
126350,151283,13
126351,42733,13
126352,148434,13
126353,106073,13
126354,92950,13
126355,144167,13
126356,20277,13
126357,104927,2
126358,89742,13
126359,140943,13
126360,911,13
126361,92251,13
126362,128856,13
126363,31030,13
126364,138310,13
126365,74935,13
126366,49496,13
126367,95773,13
126368,90481,13
126369,9555,13
126370,127821,13
126371,133147,13
126372,112992,13
126373,86558,0
126374,44600,13
126375,25862,13
126376,111817,13
126377,6010,13
126378,81154,13
126379,145580,13
126380,122318,13
126381,102424,13
126382,155488,13
126383,29081,13
126384,135165,13
126385,150356,13
126386,49359,13
126387,101865,13
126388,94732,13
126389,164607,13
126390,156230,13
126391,56587,13
126392,80093,13
126393,47243,13
126394,28562,0
126395,42526,13
126396,69108,13
126397,111632,7
126398,163997,0
126399,85662,10
126400,69479,13
126401,148,13
126402,158551,13
126403,64248,13
126404,69075,13
126405,59820,13
126406,73338,13
126407,11433,3
126408,42096,3
126409,64461,0
126410,118170,0
126411,162223,3
126412,125686,1
126413,24439,1
126414,144548,0
126415,10687,1
126416,82866,3
126417,101151,6
126418,47101,0
126419,78672,11
126420,94389,10
126421,156226,0
126422,48450,0
126423,50462,10
126424,53119,0
126425,90398,0
126426,21789,0
126427,114224,13
126428,119196,13
126429,89812,10
126430,13147,13
126431,45079,13
126432,50578,13
126433,31307,0
126434,134949,0
126435,63894,0
126436,114696,0
126437,49867,6
126438,55271,0
126439,45893,0
126440,164144,9
126441,89795,0
126442,30086,4
126443,136342,10
126444,115988,8
126445,22019,0
126446,129642,4
126447,85450,10
126448,96407,3
126449,29159,0
126450,52448,1
126451,60748,10
126452,84159,14
126453,139208,10
126454,46433,10
126455,11006,0
126456,27304,6
126457,6139,0
126458,106795,6
126459,96126,8
126460,87261,0
126461,69218,1
126462,165439,1
126463,136108,0
126464,1151,0
126465,88042,0
126466,144551,0
126467,43027,17
126468,166749,7
126469,68002,8
126470,165245,1
126471,30619,9
126472,154070,1
126473,135835,13
126474,70429,12
126475,84255,9
126476,145085,13
126477,110565,7
126478,96114,13
126479,106574,14
126480,163050,13
126481,15709,12
126482,83200,13
126483,126482,13
126484,165940,13
126485,44281,0
126486,40990,6
126487,167481,0
126488,105745,1
126489,147833,3
126490,139669,0
126491,41343,0
126492,126333,3
126493,109815,1
126494,25096,0
126495,130695,0
126496,110888,10
126497,154864,1
126498,127649,12
126499,106732,0
126500,159673,0
126501,74009,0
126502,50593,1
126503,130610,2
126504,118630,0
126505,39225,3
126506,54099,4
126507,112732,7
126508,80011,3
126509,30494,1
126510,75627,3
126511,129913,0
126512,72116,1
126513,94212,3
126514,4212,0
126515,90411,0
126516,136668,1
126517,64077,0
126518,136930,1
126519,139883,3
126520,116328,3
126521,2108,12
126522,41188,10
126523,65710,3
126524,97351,4
126525,31891,7
126526,18839,1
126527,91580,3
126528,20661,7
126529,14302,12
126530,1943,0
126531,95449,1
126532,40600,1
126533,92846,4
126534,89540,5
126535,166129,1
126536,20546,2
126537,54799,0
126538,23121,0
126539,4910,5
126540,49129,1
126541,165431,5
126542,158838,3
126543,38806,3
126544,93479,1
126545,81752,3
126546,12145,1
126547,159339,1
126548,106655,0
126549,99322,5
126550,118385,1
126551,41541,1
126552,123381,1
126553,14082,1
126554,130546,1
126555,61613,1
126556,76604,1
126557,148338,0
126558,160926,0
126559,21255,1
126560,45861,1
126561,74558,5
126562,68738,0
126563,151965,0
126564,52852,11
126565,156476,0
126566,117487,1
126567,25234,5
126568,167656,1
126569,3969,3
126570,133898,1
126571,144715,2
126572,121976,1
126573,163186,0
126574,41655,9
126575,69180,1
126576,77819,4
126577,84565,5
126578,163020,3
126579,61603,5
126580,23316,1
126581,115655,0
126582,25097,0
126583,29830,1
126584,23367,1
126585,153960,7
126586,42754,3
126587,5170,3
126588,89469,1
126589,78410,5
126590,30935,5
126591,113486,3
126592,4464,9
126593,55165,5
126594,111718,1
126595,45812,1
126596,41953,1
126597,147929,1
126598,69750,1
126599,134889,3
126600,56878,1
126601,163137,1
126602,125388,1
126603,57268,1
126604,162163,1
126605,12261,1
126606,57906,1
126607,26815,4
126608,154617,16
126609,88550,1
126610,151175,0
126611,97698,1
126612,116454,3
126613,86997,1
126614,123519,1
126615,130238,3
126616,28067,1
126617,34393,1
126618,2754,1
126619,26637,1
126620,82779,12
126621,86078,4
126622,82821,5
126623,108511,1
126624,101186,1
126625,143380,1
126626,165923,1
126627,95767,3
126628,124163,1
126629,74092,1
126630,50128,1
126631,65738,1
126632,89961,1
126633,42698,5
126634,32393,1
126635,89398,1
126636,44255,3
126637,163699,4
126638,48818,4
126639,26379,3
126640,105349,1
126641,10651,1
126642,164726,1
126643,131659,1
126644,12113,5
126645,43290,9
126646,62068,11
126647,18279,1
126648,152588,0
126649,24879,1
126650,68914,1
126651,143734,1
126652,19504,4
126653,75581,1
126654,98140,1
126655,82330,3
126656,11158,3
126657,119045,4
126658,109871,4
126659,158498,3
126660,57879,1
126661,18958,9
126662,1396,3
126663,34968,4
126664,38194,4
126665,22220,0
126666,140611,0
126667,134215,1
126668,36724,1
126669,113556,1
126670,57034,3
126671,105732,3
126672,84074,3
126673,10924,1
126674,140245,5
126675,123305,4
126676,50700,0
126677,153447,0
126678,38633,1
126679,68092,5
126680,14487,1
126681,9535,0
126682,112031,1
126683,16727,1
126684,91308,0
126685,27532,1
126686,3904,1
126687,94391,1
126688,135483,6
126689,100358,6
126690,145806,1
126691,91366,0
126692,129626,1
126693,59093,7
126694,45548,1
126695,36762,0
126696,84478,1
126697,108856,0
126698,78854,2
126699,30653,3
126700,54538,5
126701,134824,0
126702,60321,1
126703,109914,7
126704,89189,1
126705,131962,1
126706,45692,2
126707,123372,7
126708,72614,1
126709,47411,0
126710,18232,6
126711,43690,0
126712,115180,1
126713,123355,2
126714,82511,1
126715,24012,17
126716,14516,2
126717,167066,14
126718,27804,1
126719,136335,0
126720,87980,0
126721,158450,9
126722,66428,2
126723,118262,2
126724,28055,4
126725,135306,0
126726,44646,2
126727,66546,0
126728,28615,0
126729,153588,0
126730,13907,3
126731,36455,4
126732,44477,1
126733,58152,4
126734,10657,3
126735,136255,3
126736,63766,16
126737,55565,6
126738,5088,1
126739,117213,1
126740,59022,0
126741,47033,1
126742,135640,14
126743,75494,6
126744,64556,1
126745,65450,0
126746,156563,2
126747,104179,6
126748,129531,1
126749,129502,6
126750,122435,3
126751,43516,3
126752,20821,1
126753,133942,6
126754,21340,2
126755,54284,4
126756,141077,3
126757,137902,7
126758,162427,2
126759,103480,1
