,node,community
152838,132810,6
152839,94136,15
152840,105421,3
152841,81045,3
152842,53676,6
152843,119439,6
152844,112557,2
152845,8040,4
152846,53235,3
152847,48874,3
152848,137255,0
152849,145148,3
152850,89986,3
152851,101757,0
152852,167365,3
152853,110738,3
152854,17459,0
152855,27128,3
152856,164710,3
152857,48004,1
152858,90685,2
152859,27252,2
152860,22841,0
152861,157678,3
152862,143210,2
152863,23306,3
152864,106741,2
152865,116946,1
152866,112374,2
152867,114964,3
152868,110548,3
152869,86087,8
152870,50480,0
152871,118209,3
152872,9483,0
152873,153530,2
152874,77508,18
152875,20084,3
152876,120009,1
152877,96960,3
152878,2178,2
152879,23034,0
152880,604,2
152881,64076,1
152882,62154,2
152883,105288,3
152884,127353,3
152885,106331,3
152886,104766,1
152887,103233,13
152888,113301,1
152889,43716,1
152890,166926,5
152891,104888,9
152892,130802,13
152893,129348,13
152894,157283,1
152895,71553,1
152896,145407,8
152897,117723,1
152898,118806,1
152899,62277,1
152900,78260,1
152901,44660,1
152902,166665,3
152903,127913,3
152904,155598,2
152905,159526,3
152906,47662,2
152907,69797,0
152908,114909,0
152909,162335,1
152910,118746,18
152911,23589,2
152912,136423,2
152913,47995,2
152914,79524,2
152915,72513,1
152916,107240,2
152917,156387,2
152918,29693,8
152919,85074,2
152920,72474,1
152921,144755,2
152922,113760,3
152923,62631,2
152924,78460,5
152925,112349,5
152926,53025,2
152927,115955,5
152928,159337,3
152929,161734,3
152930,16496,1
152931,19361,1
152932,3911,1
152933,86392,1
152934,37389,1
152935,51925,0
152936,137940,0
152937,101068,0
152938,37097,0
152939,27042,1
152940,162646,1
152941,71357,2
152942,93549,2
152943,108148,2
152944,5301,2
152945,83366,3
152946,132213,3
152947,98923,5
152948,8670,2
152949,70424,3
152950,5831,1
152951,69686,3
152952,79373,2
152953,140865,3
152954,132057,3
152955,153799,13
152956,21348,1
152957,140323,3
152958,110661,0
152959,76337,2
152960,119635,2
152961,19783,2
152962,65734,2
152963,46792,2
152964,163221,2
152965,138381,5
152966,57039,2
152967,163947,2
152968,130104,1
152969,67665,1
152970,23164,1
152971,51746,1
152972,12484,1
152973,128452,2
152974,49738,1
152975,36574,1
152976,164230,1
152977,22213,1
152978,63198,1
152979,141263,2
152980,137422,1
152981,95756,1
152982,69564,1
152983,84051,0
152984,22954,8
152985,85442,8
152986,68406,2
152987,98280,3
152988,7954,3
152989,1994,3
152990,130281,3
152991,65129,3
152992,125769,3
152993,52934,2
152994,54150,3
152995,164522,0
152996,40778,3
152997,60467,3
152998,49768,2
152999,127208,2
153000,131744,3
153001,19551,3
153002,6368,2
153003,23329,3
153004,123641,2
153005,45589,2
153006,164627,3
153007,88171,11
153008,158433,11
153009,35528,11
153010,119043,13
153011,52388,13
153012,129885,13
153013,61907,13
153014,86051,13
153015,129842,13
153016,73298,13
153017,127787,13
153018,154098,3
153019,131534,1
153020,809,0
153021,70224,8
153022,477,3
153023,57220,8
153024,68040,3
153025,109534,3
153026,30841,11
153027,92068,3
153028,104211,0
153029,20339,3
153030,121256,1
153031,114451,8
153032,125266,0
153033,14781,5
153034,117771,17
153035,5508,1
153036,14646,6
153037,106643,8
153038,34963,8
153039,92282,3
153040,30918,8
153041,21224,8
153042,84550,3
153043,26787,0
153044,106012,3
153045,115826,5
153046,153821,8
153047,68540,3
153048,102318,3
153049,80724,4
153050,69250,13
153051,134261,13
153052,14712,0
153053,70632,0
153054,87077,0
153055,147897,0
153056,95976,0
153057,8514,0
153058,118438,3
153059,149792,3
153060,85744,0
153061,77136,3
153062,53937,8
153063,117885,5
153064,140817,5
153065,15076,3
153066,21648,11
153067,51715,5
153068,83585,5
153069,44492,5
153070,23068,13
153071,67210,1
153072,137767,1
153073,99066,8
153074,146182,4
153075,111281,9
153076,120458,3
153077,128364,3
153078,86385,15
153079,74444,13
153080,83608,15
153081,778,18
153082,96655,13
153083,148430,13
153084,118471,13
153085,1953,13
153086,101723,13
153087,99721,13
153088,7848,13
153089,86604,13
153090,119592,3
153091,4986,14
153092,119637,11
153093,136975,1
153094,137064,1
153095,125497,1
153096,13882,1
153097,80933,4
153098,150782,15
153099,135910,2
153100,141971,3
153101,28486,1
153102,117585,3
153103,151926,3
153104,67337,0
153105,97115,3
153106,14666,1
153107,24411,0
153108,72232,3
153109,80547,0
153110,121965,4
153111,25774,1
153112,167611,4
153113,81074,3
153114,166883,3
153115,76809,3
153116,119976,3
153117,46954,3
153118,149637,4
153119,114085,3
153120,132240,3
153121,22453,3
153122,108626,3
153123,96702,11
153124,47524,5
153125,90169,3
153126,23903,4
153127,125843,4
153128,146817,3
153129,86931,3
153130,61691,3
153131,125496,11
153132,73022,11
153133,42604,11
153134,37820,11
153135,125755,11
153136,49507,11
153137,40461,11
153138,108059,11
153139,113129,11
153140,74844,3
153141,56093,3
153142,166819,3
153143,118982,1
153144,102437,0
153145,62053,0
153146,64603,16
153147,99485,1
153148,94522,16
153149,126249,1
153150,29891,2
153151,130349,0
153152,16013,0
153153,153427,0
153154,69032,0
153155,98971,0
153156,8414,0
153157,67139,0
153158,57417,2
153159,58220,2
153160,44050,13
153161,65052,13
153162,4716,1
153163,13246,1
153164,66493,3
153165,57499,3
153166,39144,22
153167,92843,0
153168,28,11
153169,4485,11
153170,43272,0
153171,94504,0
153172,150294,11
153173,14805,11
153174,147888,11
153175,110561,11
153176,152547,11
153177,70187,11
153178,33495,11
153179,53967,0
153180,62066,2
153181,124380,3
153182,70558,3
153183,77093,1
153184,162845,5
153185,87875,3
153186,88350,1
153187,135831,8
153188,34360,10
153189,12790,9
153190,74081,3
153191,46780,3
153192,166874,9
153193,86193,3
153194,110809,0
153195,138860,3
153196,140005,3
153197,29235,1
153198,8498,0
153199,83055,0
153200,14461,0
153201,128582,0
153202,71859,0
153203,37523,0
153204,21863,11
153205,148824,1
153206,121695,3
153207,35697,0
153208,103657,0
153209,86998,0
153210,144065,1
153211,59798,0
153212,34504,0
153213,109588,0
153214,9896,0
153215,11662,0
153216,1076,1
153217,22935,8
153218,148591,2
153219,7042,0
153220,65767,0
153221,98686,0
153222,146341,1
153223,70159,3
153224,50038,11
153225,121561,11
153226,20851,0
153227,142037,0
153228,63647,0
153229,745,8
153230,43259,0
153231,52576,0
153232,144230,0
153233,32698,0
153234,25450,0
153235,5450,3
153236,129857,5
153237,160126,3
153238,99675,7
153239,145888,7
153240,163969,1
153241,139529,7
153242,25530,7
153243,29158,0
153244,150183,3
153245,46424,11
153246,17320,11
153247,68088,0
153248,106869,3
153249,48092,5
153250,133846,3
153251,57165,0
153252,125722,3
153253,4557,0
153254,154773,13
153255,2198,1
153256,165041,13
153257,147550,1
153258,25161,2
153259,108911,29
153260,57735,0
153261,37435,29
153262,101433,0
153263,35759,11
153264,1196,1
153265,137504,1
153266,14402,0
153267,150214,1
153268,81884,3
153269,134769,0
153270,3887,3
153271,4496,3
153272,167562,3
153273,16994,0
153274,28328,8
153275,111436,0
153276,92697,0
153277,55410,1
153278,91588,1
153279,139438,4
153280,167951,2
153281,132085,2
153282,57592,3
153283,78281,0
153284,120456,3
153285,78896,0
153286,42277,0
153287,39910,2
153288,58182,2
153289,10786,0
153290,148822,0
153291,58893,0
153292,4238,0
153293,70343,0
153294,123510,0
153295,39860,5
153296,47711,1
153297,75171,5
153298,152652,1
153299,73418,0
153300,156482,0
153301,117994,0
153302,27235,11
153303,125159,0
153304,145558,0
153305,71641,0
153306,126713,0
153307,4293,0
153308,130288,1
153309,160702,0
153310,112368,0
153311,39493,8
153312,56081,0
153313,120383,0
153314,15793,1
153315,143344,0
153316,4702,5
153317,137701,0
153318,83329,0
153319,103444,0
153320,141029,0
153321,87792,3
153322,53289,0
153323,70099,0
153324,28552,0
153325,87146,3
153326,7373,3
153327,10632,0
153328,165708,0
153329,90818,1
153330,158442,3
153331,89394,0
153332,150867,3
153333,5937,0
153334,115723,0
153335,25475,3
153336,163417,0
153337,22400,0
153338,54109,1
153339,106350,0
153340,110511,0
153341,22466,0
153342,149477,0
153343,134157,0
153344,112237,1
153345,159753,5
153346,76514,11
153347,142013,9
153348,127635,0
153349,150320,0
153350,128040,0
153351,135430,0
153352,16858,1
153353,15180,1
153354,22571,13
153355,50195,2
153356,134854,1
153357,25321,0
153358,106127,0
153359,165358,3
153360,41593,1
153361,109349,1
153362,48548,1
153363,128219,1
153364,23235,1
153365,93104,1
153366,43046,1
153367,65859,1
153368,99316,1
153369,2898,1
153370,166787,1
153371,4578,3
153372,106022,8
153373,20035,3
153374,69158,0
153375,22985,0
153376,71545,0
153377,16954,0
153378,19229,11
153379,151243,2
153380,47670,1
153381,127381,1
153382,41711,3
153383,165277,0
153384,106187,5
153385,114986,11
153386,72388,0
153387,105047,0
153388,98424,3
153389,52980,1
153390,158020,0
153391,148560,1
153392,67740,0
153393,149891,0
153394,73455,0
153395,116327,0
153396,54159,0
153397,62487,0
153398,54539,1
153399,144886,1
153400,64074,11
153401,74474,1
153402,2479,11
153403,57087,1
153404,88076,0
153405,61363,1
153406,107254,1
153407,84630,1
153408,152089,11
153409,80548,3
153410,55065,1
153411,43799,3
153412,159894,11
153413,91009,0
153414,14552,0
153415,56456,1
153416,106904,11
153417,153136,2
153418,158810,3
153419,31486,1
153420,31314,1
153421,113487,1
153422,13031,1
153423,83245,0
153424,163266,1
153425,79041,7
153426,4132,1
153427,88554,1
153428,116737,3
153429,46306,5
153430,107616,0
153431,15773,0
153432,74566,3
153433,67464,0
153434,10471,5
153435,71138,2
153436,13250,0
153437,100221,0
153438,93769,0
153439,111968,8
153440,87989,2
153441,3113,0
153442,30656,0
153443,67824,1
153444,92918,0
153445,84842,3
153446,131104,3
153447,14333,1
153448,24301,1
153449,140308,0
153450,7813,1
153451,121543,3
153452,88996,1
153453,70950,1
153454,130239,1
153455,116895,0
153456,29012,0
153457,141686,1
153458,108232,3
153459,163821,2
153460,141180,3
153461,109525,0
153462,131726,3
153463,135304,0
153464,104002,0
153465,45528,3
153466,109211,0
153467,73106,1
153468,167548,0
153469,123169,0
153470,76488,5
153471,4165,3
153472,118693,6
153473,58049,2
153474,151817,0
153475,72831,0
153476,150297,4
153477,111109,1
153478,15607,1
153479,160032,1
153480,64531,0
153481,136107,1
153482,78407,1
153483,162023,1
153484,10341,1
153485,6890,1
153486,102291,1
153487,2658,1
153488,141120,1
153489,165790,1
153490,154996,0
153491,50084,0
153492,66489,1
153493,141273,1
153494,132459,1
153495,163165,1
153496,151366,1
153497,163993,1
153498,34049,1
153499,12228,1
153500,91338,1
153501,127435,1
153502,95356,1
153503,100885,5
153504,52134,5
153505,62413,1
153506,167231,1
153507,151039,1
153508,80709,1
153509,151989,3
153510,15851,1
153511,9695,1
153512,148319,1
153513,119455,1
153514,121674,1
153515,49555,1
153516,52673,1
153517,46485,1
153518,17521,1
153519,109227,1
153520,63585,1
153521,23789,1
153522,41478,1
153523,129603,1
153524,156890,1
153525,60239,14
153526,89131,2
153527,14352,1
153528,21904,1
153529,77020,11
153530,7521,4
153531,98548,2
153532,165307,1
153533,68900,1
153534,770,1
153535,143644,1
153536,95678,1
153537,52682,1
153538,43595,1
153539,70684,1
153540,101142,16
153541,3144,1
153542,123826,11
153543,86856,9
153544,155287,1
153545,12240,1
153546,132073,3
153547,38336,1
153548,39152,1
153549,40897,1
153550,164000,2
153551,106887,1
153552,45165,1
153553,81939,1
153554,71006,1
153555,16180,1
153556,114782,0
153557,165161,0
153558,122899,1
153559,8136,1
153560,40743,1
153561,107584,1
153562,94789,1
153563,164129,1
153564,84760,1
153565,106564,1
153566,45968,0
153567,140179,0
153568,31325,1
153569,94555,1
153570,31672,1
153571,90186,1
153572,248,1
153573,21798,1
153574,94063,1
153575,131956,1
153576,31149,1
153577,145221,1
153578,135909,8
153579,150478,2
153580,39693,2
153581,140465,11
153582,153700,11
153583,84417,5
153584,75962,1
153585,37670,1
153586,96209,1
153587,144918,1
153588,74268,11
153589,117692,1
153590,12149,1
153591,77571,0
153592,12687,0
153593,151560,1
153594,60771,1
153595,93854,1
153596,117950,1
153597,89190,1
153598,89007,11
153599,92812,1
153600,150121,1
153601,102783,1
153602,22056,1
153603,65728,1
153604,90700,1
153605,71526,1
153606,166216,1
153607,4797,1
153608,11374,1
153609,62978,3
153610,157406,1
153611,102879,1
153612,53585,1
153613,149417,0
153614,157019,2
153615,83071,1
153616,133498,1
153617,80618,0
153618,121540,0
153619,108139,5
153620,115124,1
153621,38859,0
153622,61727,0
153623,31476,4
153624,95552,3
153625,161464,3
153626,87567,3
153627,87563,3
153628,4437,3
153629,88031,1
153630,62771,2
153631,16350,2
153632,147228,1
153633,64716,1
153634,131173,8
153635,97975,3
153636,119594,4
153637,56995,18
153638,166997,2
153639,77879,16
153640,149466,4
153641,108580,13
153642,90641,3
153643,163614,1
153644,101102,8
153645,93722,8
153646,147313,2
153647,157242,2
153648,158287,1
153649,35985,5
153650,11002,4
153651,18459,0
153652,56472,2
153653,26337,2
153654,70404,2
153655,42029,4
153656,40747,4
153657,11843,4
153658,31135,4
153659,48168,4
153660,11454,4
153661,88098,4
153662,105769,4
153663,17601,4
153664,35687,4
153665,138563,4
153666,86342,4
153667,107196,4
153668,66203,4
153669,52084,4
153670,117786,4
153671,57845,4
153672,125913,4
153673,23960,2
153674,150265,4
153675,150781,4
153676,128674,4
153677,41766,4
153678,117520,4
153679,51886,4
153680,78029,4
153681,154821,4
153682,133228,4
153683,54836,4
153684,89617,4
153685,124926,4
153686,150951,4
153687,7856,4
153688,116115,4
153689,165351,4
153690,132986,4
153691,15422,4
153692,73253,4
153693,84400,4
153694,59514,4
153695,90409,4
153696,65318,4
153697,80338,4
153698,41937,4
153699,118897,2
153700,147785,0
153701,87067,2
153702,16703,2
153703,13129,1
153704,153439,2
153705,165076,3
153706,124603,0
153707,84253,3
153708,49513,3
153709,142085,2
153710,161432,2
153711,86395,2
153712,17315,2
153713,163327,2
153714,79517,2
153715,82555,8
153716,14444,0
153717,45796,2
153718,85465,2
153719,59354,2
153720,59558,2
153721,89294,3
153722,79357,2
153723,52188,2
153724,98701,2
153725,33981,1
153726,157809,1
153727,153931,1
153728,142559,1
153729,147446,1
153730,151526,1
153731,91861,1
153732,156679,1
153733,36917,1
153734,47804,1
153735,106288,3
153736,126490,2
153737,27936,3
153738,145816,2
153739,138537,13
153740,60015,3
153741,63714,3
153742,93085,3
153743,57391,2
153744,12291,3
153745,107558,2
153746,84854,2
153747,150393,2
153748,7149,2
153749,63757,2
153750,3179,2
153751,110270,3
153752,31829,9
153753,149291,1
153754,92875,2
153755,24855,2
153756,88795,2
153757,71663,2
153758,83186,1
153759,12583,2
153760,19026,2
153761,142890,2
153762,5434,5
153763,145672,3
153764,92708,9
153765,109510,1
153766,133527,2
153767,55471,0
153768,149415,0
153769,62947,3
153770,88097,1
153771,6798,2
153772,133766,2
153773,79042,3
153774,154201,2
153775,94075,2
153776,132355,1
153777,106843,2
153778,3675,3
153779,58340,3
153780,67034,3
153781,107939,29
153782,76541,3
153783,92229,3
153784,22054,1
153785,7963,3
153786,57463,0
153787,144369,0
153788,41608,3
153789,103046,2
153790,141215,13
153791,38914,3
153792,104413,1
153793,78677,1
153794,88956,1
153795,32383,3
153796,165944,3
153797,28896,3
153798,153030,2
153799,96852,3
153800,109793,2
153801,50245,2
153802,92766,2
153803,156514,3
153804,105000,1
153805,145839,3
153806,31277,0
153807,47530,11
153808,102106,2
153809,46468,1
153810,53147,15
153811,10073,0
153812,87739,4
153813,87777,1
153814,136169,3
153815,8113,4
153816,71525,4
153817,45060,5
153818,84650,4
153819,1981,4
153820,53763,8
153821,13091,4
153822,11927,8
153823,53481,3
153824,66183,4
153825,135495,4
153826,61830,4
153827,51775,5
153828,76887,2
153829,44153,8
153830,160063,8
153831,51626,3
153832,135109,8
153833,95111,0
153834,142608,3
153835,127290,3
153836,51467,8
153837,166601,8
153838,25893,8
153839,32671,8
153840,26844,8
153841,49102,8
153842,33352,8
153843,158466,8
153844,30787,8
153845,101292,8
153846,54108,8
153847,111553,8
153848,7565,8
153849,94885,8
153850,148730,8
153851,105805,8
153852,57243,8
153853,130493,8
153854,54457,8
153855,71310,8
153856,59889,8
153857,4211,8
153858,21400,8
153859,74689,8
153860,131902,8
153861,62879,8
153862,51677,8
153863,97746,8
153864,17934,8
153865,112476,8
153866,47083,8
153867,79114,8
153868,161996,8
153869,150261,8
153870,99205,8
153871,146703,8
153872,26456,8
153873,100826,8
153874,116003,8
153875,134281,8
153876,87781,8
153877,64789,8
153878,66797,8
153879,65825,8
153880,162514,8
153881,139950,8
153882,152454,8
153883,140300,8
153884,156705,8
153885,146300,8
153886,52870,8
153887,98993,8
153888,96756,8
153889,30048,8
153890,84682,8
153891,44784,8
153892,165823,8
153893,165703,8
153894,27327,4
153895,100373,4
153896,21783,2
153897,20162,5
153898,139487,3
153899,110930,5
153900,24851,5
153901,109728,5
153902,27755,5
153903,21167,5
153904,123674,5
153905,161712,5
153906,52151,2
153907,100356,2
153908,94289,11
153909,34382,8
153910,128016,8
153911,155857,8
153912,28059,8
153913,78640,8
153914,121671,0
153915,123939,5
153916,27183,5
153917,120416,5
153918,83810,5
153919,28319,5
153920,155523,5
153921,131256,5
153922,39789,5
153923,37901,5
153924,154183,5
153925,12726,5
153926,114667,5
153927,98151,5
153928,14098,5
153929,128735,1
153930,54870,5
153931,150601,5
153932,66215,5
153933,126026,5
153934,11812,5
153935,72084,5
153936,67161,3
153937,118335,4
153938,140898,4
153939,105482,4
153940,106646,5
153941,13501,5
153942,132262,5
153943,167271,5
153944,149923,5
153945,111166,5
153946,24986,5
153947,20840,13
153948,96533,8
153949,134229,8
153950,48010,8
153951,33681,8
153952,157989,8
153953,3554,8
153954,87417,8
153955,57150,8
153956,112781,18
153957,124354,18
153958,7370,4
153959,25828,4
153960,34824,3
153961,14244,4
153962,51404,13
153963,75408,13
153964,65314,13
153965,70038,1
153966,149855,8
153967,57961,1
153968,26524,3
153969,40356,8
153970,130107,8
153971,68543,4
153972,79651,4
153973,123999,4
153974,101846,1
153975,44363,2
153976,149492,2
153977,144698,2
153978,37587,3
153979,36327,8
153980,19924,8
153981,23322,8
153982,88886,8
153983,101265,5
153984,115246,8
153985,136427,8
153986,113238,8
153987,103486,8
153988,23066,8
153989,98159,8
153990,160023,8
153991,403,8
153992,43040,8
153993,39035,8
153994,72300,8
153995,56776,8
153996,149145,8
153997,12128,8
153998,10837,8
153999,110253,8
154000,63127,8
154001,161821,8
154002,34757,8
154003,103137,8
154004,127195,8
154005,84664,8
154006,55034,8
154007,157712,8
154008,145561,8
154009,64925,8
154010,109082,8
154011,75626,8
154012,157706,8
154013,21861,8
154014,29287,8
154015,73302,8
154016,92428,8
154017,116065,8
154018,88698,8
154019,3891,8
154020,2596,8
154021,50956,8
154022,120551,8
154023,94130,8
154024,31795,8
154025,13660,8
154026,10115,8
154027,40417,8
154028,122293,8
154029,63651,8
154030,8753,8
154031,140858,8
154032,10759,8
154033,85269,8
154034,116567,8
154035,28416,8
154036,86780,8
154037,104670,8
154038,134738,8
154039,117612,8
154040,117789,8
154041,59758,8
154042,84633,8
154043,154906,8
154044,36201,8
154045,90759,8
154046,1176,8
154047,89908,8
154048,56796,8
154049,144949,8
154050,127583,8
154051,106602,8
154052,113569,8
154053,82830,8
154054,136024,8
154055,92539,8
154056,74412,8
154057,63007,8
154058,75887,8
154059,85440,8
154060,80921,8
154061,138754,8
154062,160301,8
154063,28527,8
154064,161770,8
154065,157332,8
154066,164327,8
154067,113975,8
154068,140306,8
154069,162521,8
154070,94796,8
154071,162114,8
154072,110879,8
154073,15567,8
154074,11476,8
154075,53170,8
154076,115436,8
154077,14589,8
154078,75028,8
154079,84781,8
154080,38898,8
154081,97360,8
154082,20346,8
154083,139949,8
154084,70508,8
154085,97158,8
154086,5660,8
154087,102832,8
154088,109949,8
154089,1552,8
154090,167301,8
154091,101393,8
154092,68215,8
154093,20007,8
154094,111693,8
154095,160872,8
154096,151437,8
154097,123946,8
154098,91851,8
154099,16639,8
154100,55516,8
154101,74897,8
154102,141491,8
154103,137740,8
154104,108804,8
154105,115136,8
154106,36395,8
154107,143834,8
154108,66870,8
154109,7270,8
154110,17095,8
154111,57588,8
154112,72666,8
154113,14889,8
154114,69960,8
154115,151000,8
154116,35273,8
154117,78940,8
154118,22550,8
154119,86942,8
154120,68039,8
154121,157008,8
154122,83179,8
154123,20844,8
154124,72352,8
154125,154901,8
154126,136981,8
154127,28156,8
154128,119753,8
154129,57907,8
154130,103489,8
154131,135493,8
154132,88906,8
154133,19144,8
154134,57470,8
154135,2554,8
154136,84656,8
154137,85036,8
154138,167222,8
154139,149328,8
154140,22839,8
154141,49944,8
154142,161934,8
154143,48578,8
154144,82572,8
154145,90585,8
154146,82083,8
154147,148370,8
154148,127194,8
154149,48967,8
154150,85426,8
154151,133555,8
154152,92017,8
154153,146632,8
154154,29166,8
154155,151610,8
154156,95469,8
154157,69389,8
154158,167047,8
154159,43339,17
154160,43117,17
154161,155433,3
154162,55947,4
154163,18399,4
154164,55765,4
154165,146505,4
154166,104100,4
154167,96187,4
154168,29392,3
154169,139263,1
154170,145519,3
154171,53325,1
154172,140386,11
154173,116498,4
154174,84563,4
154175,119469,4
154176,45261,8
154177,25334,11
154178,10403,5
154179,107589,5
154180,117775,5
154181,93026,5
154182,153556,5
154183,10134,5
154184,95638,1
154185,69738,3
154186,106657,2
154187,21939,3
154188,128694,5
154189,41158,3
154190,24229,3
154191,104972,11
154192,26572,5
154193,157611,5
154194,78583,5
154195,145020,5
154196,105320,3
154197,101280,9
154198,42812,9
154199,94558,9
154200,104311,9
154201,125158,9
154202,122853,9
154203,21812,9
154204,47682,9
154205,76898,11
154206,66281,3
154207,35217,3
154208,119276,8
154209,134510,0
154210,8047,4
154211,144048,3
154212,149578,4
154213,93840,3
154214,59956,4
154215,132079,3
154216,146012,2
154217,125538,5
154218,107802,5
154219,85964,3
154220,85421,4
154221,21590,8
154222,20495,3
154223,92274,5
154224,44753,5
154225,146072,3
154226,94363,3
154227,12917,3
154228,26146,3
154229,81186,3
154230,104332,3
154231,137578,0
154232,99858,4
154233,16995,4
154234,77359,4
154235,22922,4
154236,44831,4
154237,1583,4
154238,135608,4
154239,24285,8
154240,84289,8
154241,18197,8
154242,153655,8
154243,120515,8
154244,134277,18
154245,157526,3
154246,73730,3
154247,151325,3
154248,116471,13
154249,54581,13
154250,124222,11
154251,73064,1
154252,61490,8
154253,161919,0
154254,150307,2
154255,13562,3
154256,132082,3
154257,103307,5
154258,158060,2
154259,164428,5
154260,83788,8
154261,20030,3
154262,24228,3
154263,83093,2
154264,52459,29
154265,41202,2
154266,161877,8
154267,92575,8
154268,155145,3
154269,165230,3
154270,39305,3
154271,144393,3
154272,123131,13
154273,62349,13
154274,119107,13
154275,32215,13
154276,49820,2
154277,57070,3
154278,70533,5
154279,11079,3
154280,136187,5
154281,98614,3
154282,30838,4
154283,26770,3
154284,65514,2
154285,68238,0
154286,24815,5
154287,24403,1
154288,102764,9
154289,98941,11
154290,73857,13
154291,34747,11
154292,6915,8
154293,122558,8
154294,26044,8
154295,133757,3
154296,28533,4
154297,66305,4
154298,29079,8
154299,104093,3
154300,108004,3
154301,11707,8
154302,113510,2
154303,68809,4
154304,20545,1
154305,96646,3
154306,25357,3
154307,86926,1
154308,25436,5
154309,6244,5
154310,26233,5
154311,73013,5
154312,65978,0
154313,70600,29
154314,164140,29
154315,12827,5
154316,18565,8
154317,131665,8
154318,104491,3
154319,134501,3
154320,12713,8
154321,39947,0
154322,92020,8
154323,161970,8
154324,156109,8
154325,67759,4
154326,139314,4
154327,74403,2
154328,86734,11
154329,66329,13
154330,45232,13
154331,94629,11
154332,86334,2
154333,46569,3
154334,74581,3
154335,9154,11
154336,3358,5
154337,33593,5
154338,81632,5
154339,133641,5
154340,33482,5
154341,100407,3
154342,160668,1
154343,38275,16
154344,65035,16
154345,99841,16
154346,42889,16
154347,18449,16
154348,148930,16
154349,34682,16
154350,55130,3
154351,137228,3
154352,160771,11
154353,26542,5
154354,67446,5
154355,161864,5
154356,19194,13
154357,101667,13
154358,42590,13
154359,131247,3
154360,47201,2
154361,110323,2
154362,76225,13
154363,76959,2
154364,147408,2
154365,115610,5
154366,146022,5
154367,20345,3
154368,56703,3
154369,25700,13
154370,28064,14
154371,162268,14
154372,108947,14
154373,54425,14
154374,125310,5
154375,74674,5
154376,104356,5
154377,37927,5
154378,125090,5
154379,106934,5
154380,146211,5
154381,70098,5
154382,167762,5
154383,49904,9
154384,97527,0
154385,70204,15
154386,147355,0
154387,113599,3
154388,40899,8
154389,163833,8
154390,49089,8
154391,163376,8
154392,89260,8
154393,76460,8
154394,110739,4
154395,113113,4
154396,99691,9
154397,92138,9
154398,31668,5
154399,58510,9
154400,17390,9
154401,136795,9
154402,118502,9
154403,31414,9
154404,62049,9
154405,720,3
154406,107065,4
154407,149127,1
154408,153850,3
154409,8793,8
154410,82477,8
154411,108698,2
154412,37547,3
154413,44898,5
154414,128032,3
154415,12204,1
154416,4655,0
154417,129476,2
154418,63858,29
154419,111405,3
154420,30443,3
154421,10207,8
154422,125154,3
154423,74729,0
154424,523,0
154425,158073,3
154426,119159,0
154427,99723,1
154428,85767,3
154429,122795,3
154430,51071,8
154431,71838,8
154432,131261,8
154433,115081,8
154434,60545,8
154435,44729,8
154436,149968,8
154437,14915,13
154438,152550,13
154439,67388,13
154440,40060,5
154441,73260,5
154442,8367,5
154443,156976,5
154444,125531,5
154445,69465,3
154446,80273,3
154447,75361,3
154448,138759,1
154449,43742,3
154450,13600,8
154451,50563,3
154452,39479,1
154453,93417,3
154454,114441,9
154455,8821,3
154456,103599,3
154457,118903,3
154458,55422,8
154459,48774,8
154460,142872,8
154461,46211,0
154462,151227,3
154463,83168,0
154464,38271,1
154465,144796,9
154466,135576,5
154467,118703,8
154468,141898,8
154469,100921,8
154470,91135,11
154471,47086,0
154472,34595,8
154473,139108,2
154474,89537,2
154475,131482,0
154476,46794,0
154477,146008,3
154478,127112,0
154479,83424,0
154480,88644,11
154481,30691,0
154482,25143,1
154483,106794,1
154484,41177,1
154485,162276,0
154486,142839,1
154487,115295,8
154488,17710,11
154489,113044,9
154490,1940,8
154491,160773,8
154492,35308,8
154493,138126,5
154494,61006,5
154495,94878,3
154496,67285,3
154497,74217,3
154498,23168,5
154499,75192,8
154500,144474,2
154501,24387,3
154502,134908,2
154503,101406,13
154504,149342,1
154505,54892,3
154506,82399,0
154507,5473,1
154508,135567,3
154509,86962,3
154510,66684,8
154511,20248,13
154512,135458,13
154513,147344,13
154514,51155,13
154515,83315,4
154516,115994,3
154517,52508,0
154518,99294,3
154519,142811,3
154520,72731,4
154521,6118,4
154522,24081,4
154523,41721,4
154524,160595,4
154525,127902,4
154526,143800,4
154527,90830,4
154528,94604,4
154529,129045,4
154530,163062,4
154531,120525,4
154532,102584,4
154533,157080,4
154534,10399,4
154535,115231,4
154536,78712,4
154537,8547,4
154538,22478,4
154539,164156,4
154540,85205,4
154541,18063,4
154542,149468,4
154543,63083,4
154544,99819,4
154545,86038,4
154546,105473,4
154547,130664,4
154548,33487,4
154549,122271,4
154550,108340,4
154551,21727,4
154552,33753,4
154553,117345,4
154554,108045,4
154555,60102,4
154556,128120,4
154557,53640,4
154558,130930,4
154559,97175,4
154560,65028,4
154561,127495,4
154562,63217,4
154563,58184,3
154564,125122,3
154565,132010,5
154566,160581,1
154567,74228,13
154568,150025,2
154569,117728,0
154570,168026,2
154571,90659,8
154572,137029,8
154573,149182,8
154574,28122,8
154575,62933,8
154576,149837,8
154577,30972,2
154578,156358,1
154579,24808,5
154580,96282,5
154581,166392,5
154582,95714,5
154583,100491,5
154584,13527,5
154585,110873,5
154586,102512,0
154587,130204,0
